table_name,column_name,data_type
ott_acnt_eqpmt_rev,invce_dtl_sk,bigint
ott_acnt_eqpmt_rev,txn_invce_sk,bigint
ott_acnt_eqpmt_rev,svc_strt_dt,date
ott_acnt_eqpmt_rev,svc_end_dt,date
ott_acnt_eqpmt_rev,nbr_of_prpd_mths,integer
ott_acnt_eqpmt_rev,chrg_amt,numeric
ott_acnt_eqpmt_rev,tot_chrg_amt,numeric
ott_acnt_eqpmt_rev,fair_val_amt,numeric
ott_acnt_eqpmt_rev,tot_fair_val_amt,numeric
ott_acnt_eqpmt_rev,fair_val_pct,numeric
ott_acnt_eqpmt_rev,fair_val_rndd_pct,integer
ott_acnt_eqpmt_rev,rltv_fair_val_amt,numeric
ott_acnt_eqpmt_rev,grss_chrg_amt,numeric
ott_acnt_eqpmt_rev,tot_grss_chrg_amt,numeric
ott_acnt_eqpmt_rev,grss_fair_val_amt,numeric
ott_acnt_eqpmt_rev,tot_grss_fair_val_amt,numeric
ott_acnt_eqpmt_rev,rltv_grss_fair_val_amt,numeric
ott_acnt_eqpmt_rev,disc_chrg_amt,numeric
ott_acnt_eqpmt_rev,tot_disc_chrg_amt,numeric
ott_acnt_eqpmt_rev,disc_fair_val_amt,numeric
ott_acnt_eqpmt_rev,tot_disc_fair_val_amt,numeric
ott_acnt_eqpmt_rev,rltv_disc_fair_val_amt,numeric
ott_acnt_eqpmt_rev,rltv_agnt_eqpmt_disc_amt,numeric
ott_acnt_eqpmt_rev,agnt_eqpmt_amt,numeric
ott_acnt_eqpmt_rev,rltv_agnt_fair_val_amt,numeric
ott_acnt_eqpmt_rev,rltv_agnt_grss_fair_val_amt,numeric
ott_acnt_eqpmt_rev,rltv_agnt_disc_fair_val_amt,numeric
ott_acnt_eqpmt_rev,updtd_by,character varying
ott_acnt_eqpmt_rev,updtd_dttm,timestamp without time zone
ott_acnt,acnt_id,character varying
ott_acnt,ums_usr_id,integer
ott_acnt,acnt_frst_nm,character varying
ott_acnt,acnt_lst_nm,character varying
ott_acnt,acnt_crtn_dttm,timestamp without time zone
ott_acnt,acnt_crtn_dt,date
ott_acnt,dsh_acnt_sk,integer
ott_acnt,ums_acnt_orig_crtn_dttm,timestamp without time zone
ott_acnt,ums_acnt_orig_crtn_dt,date
ott_acnt,ums_acnt_actvtn_dttm,timestamp without time zone
ott_acnt,ums_acnt_actvtn_dt,date
ott_acnt,axm_usr_id,integer
ott_acnt,prtnr_usr_id,character varying
ott_acnt,src_cd,character varying
ott_acnt,bgn_eff_dt,date
ott_acnt,endg_eff_dt,date
ott_acnt,cur_ind,boolean
ott_acnt,updtd_by,character varying
ott_acnt,updtd_dttm,timestamp without time zone
ott_acnt,pri_lang_txt,character varying
ott_acnt,cur_bll_cycl_nbr,integer
ott_pkg_rltd,pkg_sk,integer
ott_pkg_rltd,rltd_pkg_sk,integer
ott_pkg_rltd,pkg_rltd_rsn_cd,character varying
ott_pkg_rltd,prtnr_pkg_sk,integer
ott_pkg_rltd,iau_enbld_ind,smallint
ott_pkg_rltd,bgn_eff_dt,date
ott_pkg_rltd,endg_eff_dt,date
ott_pkg_rltd,cur_ind,boolean
ott_pkg_rltd,updtd_by,character varying
ott_pkg_rltd,updtd_dttm,timestamp without time zone
ott_frnchs_asset,frnchs_asset_sk,integer
ott_frnchs_asset,frnchs_asset_id,character varying
ott_frnchs_asset,asset_nm,character varying
ott_frnchs_asset,studio_nm,character varying
ott_frnchs_asset,bx_offc_clctn_amt,character varying
ott_frnchs_asset,thtrcl_rls_dt,date
ott_frnchs_asset,dvd_blry_rls_dt,date
ott_frnchs_asset,lcnse_strt_dt,date
ott_frnchs_asset,lcnse_end_dt,date
ott_frnchs_asset,cntrct_ctg_nm,character varying
ott_frnchs_asset,notes_txt,character varying
ott_frnchs_asset,bgn_eff_dt,date
ott_frnchs_asset,endg_eff_dt,date
ott_frnchs_asset,cur_ind,boolean
ott_frnchs_asset,updtd_by,character varying
ott_frnchs_asset,updtd_dttm,timestamp without time zone
ott_agnt_act,bll_frm_dttm,timestamp without time zone
ott_agnt_act,bll_to_dttm,timestamp without time zone
ott_acnt,crtd_by,character varying
ott_acnt,crtd_dttm,timestamp without time zone
ott_acnt_accrl_mo,crtd_by,character varying
ott_acnt_accrl_mo,crtd_dttm,timestamp without time zone
ott_acnt_bal,crtd_by,character varying
ott_acnt_bal,crtd_dttm,timestamp without time zone
ott_acnt_brwsr_fngr_prnts,crtd_by,character varying
ott_acnt_brwsr_fngr_prnts,crtd_dttm,timestamp without time zone
ott_acnt_cc_vfcn,crtd_by,character varying
ott_acnt_cc_vfcn,crtd_dttm,timestamp without time zone
ott_acnt_cpn,crtd_by,character varying
ott_acnt_cpn,crtd_dttm,timestamp without time zone
ott_acnt_dvce_imprsn,crtd_by,character varying
ott_acnt_dvce_imprsn,crtd_dttm,timestamp without time zone
ott_acnt_eqpmt_rev,crtd_by,character varying
ott_acnt_eqpmt_rev,crtd_dttm,timestamp without time zone
ott_txn,txn_gtwy_typ_cd,character varying
ott_acnt_key,crtd_by,character varying
ott_acnt_key,crtd_dttm,timestamp without time zone
ott_acnt_mthd_of_pmt,crtd_by,character varying
ott_acnt_mthd_of_pmt,crtd_dttm,timestamp without time zone
ott_acnt_prfl,crtd_by,character varying
ott_acnt_prfl,crtd_dttm,timestamp without time zone
ott_acnt_rfrl,crtd_by,character varying
ott_acnt_rfrl,crtd_dttm,timestamp without time zone
ott_acnt_sls_chnl,crtd_by,character varying
ott_acnt_sls_chnl,crtd_dttm,timestamp without time zone
ott_acnt_subsn,crtd_by,character varying
ott_acnt_subsn,crtd_dttm,timestamp without time zone
ott_acnt_subsn_dtl,crtd_by,character varying
ott_acnt_subsn_dtl,crtd_dttm,timestamp without time zone
ott_acnt_subsn_paus,crtd_by,character varying
ott_acnt_subsn_paus,crtd_dttm,timestamp without time zone
ott_acnt_sum,crtd_by,character varying
ott_acnt_sum,crtd_dttm,timestamp without time zone
ott_acnt_svcs,crtd_by,character varying
ott_acnt_svcs,crtd_dttm,timestamp without time zone
ott_acnt_typ_xrf,crtd_by,character varying
ott_acnt_typ_xrf,crtd_dttm,timestamp without time zone
ott_ad_sls,crtd_by,character varying
ott_ad_sls,crtd_dttm,timestamp without time zone
ott_adj,crtd_by,character varying
ott_adj,crtd_dttm,timestamp without time zone
ott_adj_accrl_xref,crtd_by,character varying
ott_adj_accrl_xref,crtd_dttm,timestamp without time zone
ott_agnt_act,crtd_by,character varying
ott_agnt_act,crtd_dttm,timestamp without time zone
ott_blckd_crd_txn,crtd_by,character varying
ott_blckd_crd_txn,crtd_dttm,timestamp without time zone
ott_brwsr,crtd_by,character varying
ott_brwsr,crtd_dttm,timestamp without time zone
ott_chnl,crtd_by,character varying
ott_chnl,crtd_dttm,timestamp without time zone
ott_clfn,crtd_by,character varying
ott_clfn,crtd_dttm,timestamp without time zone
ott_clfn_ctg,crtd_by,character varying
ott_clfn_ctg,crtd_dttm,timestamp without time zone
ott_clnt_app,crtd_by,character varying
ott_clnt_app,crtd_dttm,timestamp without time zone
ott_cpn,crtd_by,character varying
ott_cpn,crtd_dttm,timestamp without time zone
ott_cpn_dtl,crtd_by,character varying
ott_cpn_dtl,crtd_dttm,timestamp without time zone
ott_dly_acnt_sum,crtd_by,character varying
ott_dly_acnt_sum,crtd_dttm,timestamp without time zone
ott_drvd_acnt_prfl,crtd_by,character varying
ott_drvd_acnt_prfl,crtd_dttm,timestamp without time zone
ott_dvce_char,crtd_by,character varying
ott_dvce_char,crtd_dttm,timestamp without time zone
ott_dvce_usg,crtd_by,character varying
ott_dvce_usg,crtd_dttm,timestamp without time zone
ott_emp_acnt_ref,crtd_by,character varying
ott_emp_acnt_ref,crtd_dttm,timestamp without time zone
ott_enttlmnt,crtd_by,character varying
ott_enttlmnt,crtd_dttm,timestamp without time zone
ott_enttlmnt_act,crtd_by,character varying
ott_enttlmnt_act,crtd_dttm,timestamp without time zone
ott_enttlmnt_txn,crtd_by,character varying
ott_enttlmnt_txn,crtd_dttm,timestamp without time zone
ott_eqpmt,crtd_by,character varying
ott_eqpmt,crtd_dttm,timestamp without time zone
ott_eqpmt_mdl,crtd_by,character varying
ott_eqpmt_mdl,crtd_dttm,timestamp without time zone
ott_extrnl_prtnr,crtd_by,character varying
ott_extrnl_prtnr,crtd_dttm,timestamp without time zone
ott_extrnl_prtnr_acnt_dtl,crtd_by,character varying
ott_extrnl_prtnr_acnt_dtl,crtd_dttm,timestamp without time zone
ott_frd_sco_rul,crtd_by,character varying
ott_frd_sco_rul,crtd_dttm,timestamp without time zone
ott_frd_sco_txn,crtd_by,character varying
ott_frd_sco_txn,crtd_dttm,timestamp without time zone
ott_frd_sco_txn_dtl,crtd_by,character varying
ott_frd_sco_txn_dtl,crtd_dttm,timestamp without time zone
ott_frnchs_asset,crtd_by,character varying
ott_frnchs_asset,crtd_dttm,timestamp without time zone
ott_gl_pkg_ctg,crtd_by,character varying
ott_gl_pkg_ctg,crtd_dttm,timestamp without time zone
ott_invce,crtd_by,character varying
ott_invce,crtd_dttm,timestamp without time zone
ott_invce_dtl,crtd_by,character varying
ott_invce_dtl,crtd_dttm,timestamp without time zone
ott_invce_tx_dtl,crtd_by,character varying
ott_invce_tx_dtl,crtd_dttm,timestamp without time zone
ott_ordr,crtd_by,character varying
ott_ordr,crtd_dttm,timestamp without time zone
ott_pkg,crtd_by,character varying
ott_pkg,crtd_dttm,timestamp without time zone
ott_pkg_chnl,crtd_by,character varying
ott_pkg_chnl,crtd_dttm,timestamp without time zone
ott_pkg_fair_val,crtd_by,character varying
ott_pkg_fair_val,crtd_dttm,timestamp without time zone
ott_pkg_rltd,crtd_by,character varying
ott_pkg_rltd,crtd_dttm,timestamp without time zone
ott_pkg_typ,crtd_by,character varying
ott_pkg_typ,crtd_dttm,timestamp without time zone
ott_pln,crtd_by,character varying
ott_pln,crtd_dttm,timestamp without time zone
ott_pmtn,crtd_by,character varying
ott_pmtn,crtd_dttm,timestamp without time zone
ott_pmtn_actn_dtl,crtd_by,character varying
ott_pmtn_actn_dtl,crtd_dttm,timestamp without time zone
ott_prtnr_acnt_pkg,crtd_by,character varying
ott_prtnr_acnt_pkg,crtd_dttm,timestamp without time zone
ott_prtnr_dly_acnt_sum,crtd_by,character varying
ott_prtnr_dly_acnt_sum,crtd_dttm,timestamp without time zone
ott_prtnr_dly_subsn_sum,crtd_by,character varying
ott_prtnr_dly_subsn_sum,crtd_dttm,timestamp without time zone
ott_prtnr_pkg,crtd_by,character varying
ott_prtnr_pkg,crtd_dttm,timestamp without time zone
ott_prtnr_pkg_xref,crtd_by,character varying
ott_prtnr_pkg_xref,crtd_dttm,timestamp without time zone
ott_sls_chnl,crtd_by,character varying
ott_sls_chnl,crtd_dttm,timestamp without time zone
ott_subsn_xncl_rsn,crtd_by,character varying
ott_subsn_xncl_rsn,crtd_dttm,timestamp without time zone
ott_thrd_prty_addr_dtl,crtd_by,character varying
ott_thrd_prty_addr_dtl,crtd_dttm,timestamp without time zone
ott_txn,crtd_by,character varying
ott_txn,crtd_dttm,timestamp without time zone
ott_txn_rspn_ctg,crtd_by,character varying
ott_txn_rspn_ctg,crtd_dttm,timestamp without time zone
ott_web_act,crtd_by,character varying
ott_web_act,crtd_dttm,timestamp without time zone
ott_web_tst_evnt,crtd_by,character varying
ott_web_tst_evnt,crtd_dttm,timestamp without time zone
ott_xncl_rsn,crtd_by,character varying
ott_xncl_rsn,crtd_dttm,timestamp without time zone
ott_xncl_rsn_bckt,crtd_by,character varying
ott_xncl_rsn_bckt,crtd_dttm,timestamp without time zone
ott_acnt_prfl,tphn_nbr,bigint
ott_acnt_svcs_new,acnt_svcs_sk,bigint
ott_acnt_svcs_new,acnt_sk,bigint
ott_acnt_svcs_new,subsn_sk,bigint
ott_acnt_svcs_new,pkg_sk,bigint
ott_acnt_svcs_new,pln_sk,bigint
ott_acnt_svcs_new,pkg_ver_uuid,bigint
ott_acnt_svcs_new,pkg_ver_strt_dttm,timestamp without time zone
ott_acnt_svcs_new,pkg_ver_end_dttm,timestamp without time zone
ott_acnt_svcs_new,pkg_ver_sts_txt,character varying
ott_acnt_svcs_new,pkg_ver_in_trl_ind,boolean
ott_acnt_svcs_new,cur_ind,boolean
ott_acnt_svcs_new,crtd_by,character varying
ott_acnt_svcs_new,crtd_dttm,timestamp without time zone
ott_acnt_svcs_new,updtd_by,character varying
ott_acnt_svcs_new,updtd_dttm,timestamp without time zone
ott_acnt_brwsr_fngr_prnts,subsn_sk,bigint
ott_acnt_dvce_evnt,acnt_dvce_evnt_sk,bigint
ott_acnt_dvce_evnt,brwsr_sk,integer
ott_acnt_dvce_evnt,acnt_sk,bigint
ott_acnt_dvce_evnt,act_cls_cd,character varying
ott_acnt_dvce_evnt,dvce_char_sk,bigint
ott_acnt_dvce_evnt,cart_cd,character varying
ott_acnt_dvce_evnt,clfn_cd,character varying
ott_acnt_dvce_evnt,clnt_ip_addr,character varying
ott_acnt_dvce_evnt,src_creat_dttm,timestamp without time zone
ott_acnt_dvce_evnt,src_creat_dt,date
ott_acnt_dvce_evnt,crtd_by,character varying
ott_acnt_dvce_evnt,crtd_dttm,timestamp without time zone
ott_acnt_dvce_evnt,updtd_by,character varying
ott_acnt_dvce_evnt,updtd_dttm,timestamp without time zone
ott_invce,extnd_bll_cycl_ind,boolean
ott_acnt_dba,acnt_sk,bigint
ott_acnt_dba,acnt_id,character varying
ott_acnt_dba,ums_usr_id,integer
ott_acnt_dba,acnt_frst_nm,character varying
ott_acnt_dba,acnt_lst_nm,character varying
ott_acnt_dba,acnt_crtn_dttm,timestamp without time zone
ott_acnt_dba,acnt_crtn_dt,date
ott_acnt_dba,dsh_acnt_sk,integer
ott_acnt_dba,ums_acnt_orig_crtn_dttm,timestamp without time zone
ott_acnt_dba,ums_acnt_orig_crtn_dt,date
ott_acnt_dba,ums_acnt_actvtn_dttm,timestamp without time zone
ott_acnt_dba,ums_acnt_actvtn_dt,date
ott_acnt_dba,axm_usr_id,integer
ott_acnt_dba,prtnr_usr_id,character varying
ott_acnt_dba,src_cd,character varying
ott_acnt_dba,bgn_eff_dt,date
ott_acnt_dba,endg_eff_dt,date
ott_acnt_dba,cur_ind,boolean
ott_acnt_dba,crtd_by,character varying
ott_acnt_dba,crtd_dttm,timestamp without time zone
ott_acnt_dba,updtd_by,character varying
ott_acnt_dba,updtd_dttm,timestamp without time zone
ott_acnt_dba,pri_lang_txt,character varying
ott_acnt_dba,cur_bll_cycl_nbr,integer
ott_pln,sub_rpt_ctgry,character varying
ott_acnt_new_rstrt_actv_stg_vw,acnt_sk,bigint
ott_acnt_new_rstrt_actv_stg_vw,drvd_acnt_orig_actvtn_dt,date
ott_acnt_new_rstrt_actv_stg_vw,drvd_acnt_actvtn_dt,date
ott_acnt_new_rstrt_actv_stg_vw,drvd_acnt_dcnct_dt,date
ott_acnt_new_rstrt_actv_stg_vw,bgn_eff_dt,date
ott_acnt_new_rstrt_actv_stg_vw,endg_eff_dt,date
ott_acnt_new_rstrt_actv_stg_vw,cur_ind,boolean
ott_acnt_new_rstrt_actv_stg_vw,new_actv_dt,date
ott_acnt_new_rstrt_actv_stg_vw,new_rstrt_dt,date
ott_acnt_new_rstrt_actv_stg1_vw,acnt_sk,bigint
ott_acnt_new_rstrt_actv_stg1_vw,drvd_acnt_orig_actvtn_dt,date
ott_acnt_new_rstrt_actv_stg1_vw,drvd_acnt_orig_actvtn_tm,character varying
ott_acnt_new_rstrt_actv_stg1_vw,drvd_acnt_actvtn_dt,date
ott_acnt_new_rstrt_actv_stg1_vw,drvd_acnt_actvtn_tm,character varying
ott_acnt_new_rstrt_actv_stg1_vw,drvd_acnt_dcnct_dt,date
ott_acnt_new_rstrt_actv_stg1_vw,drvd_acnt_dcnct_tm,character varying
ott_acnt_new_rstrt_actv_stg1_vw,drvd_acnt_xncl_dt,date
ott_acnt_new_rstrt_actv_stg1_vw,drvd_acnt_xncl_tm,character varying
ott_acnt_new_rstrt_actv_stg1_vw,drvd_rll_to_pay_dt,date
ott_acnt_new_rstrt_actv_stg1_vw,drvd_rll_to_pay_tm,character varying
ott_acnt_new_rstrt_actv_stg1_vw,drvd_acnt_sts_cd,character varying
ott_acnt_new_rstrt_actv_stg1_vw,acnt_typ_cd,character varying
ott_acnt_new_rstrt_actv_stg1_vw,fr_trl_ind,boolean
ott_acnt_new_rstrt_actv_stg1_vw,pyng_ind,boolean
ott_acnt_new_rstrt_actv_stg1_vw,frmr_typ_cd,character varying
ott_acnt_new_rstrt_actv_stg1_vw,fr_pyng_ind,boolean
ott_acnt_new_rstrt_actv_stg1_vw,drvd_fr_pyng_dt,date
ott_acnt_new_rstrt_actv_stg1_vw,drvd_fr_pyng_tm,character varying
ott_acnt_new_rstrt_actv_stg1_vw,acnt_core_typ_cd,character varying
ott_acnt_new_rstrt_actv_stg1_vw,acnt_add_on_typ_cd,character varying
ott_acnt_new_rstrt_actv_stg1_vw,bgn_eff_dt,date
ott_acnt_new_rstrt_actv_stg1_vw,endg_eff_dt,date
ott_acnt_new_rstrt_actv_stg1_vw,cur_ind,boolean
ott_acnt_new_rstrt_actv_stg1_vw,crtd_by,character varying
ott_acnt_new_rstrt_actv_stg1_vw,crtd_dttm,timestamp without time zone
ott_acnt_new_rstrt_actv_stg1_vw,updtd_by,character varying
ott_acnt_new_rstrt_actv_stg1_vw,updtd_dttm,timestamp without time zone
ott_acnt_new_rstrt_actv_stg1_vw,new_actv_dt,date
ott_acnt_new_rstrt_actv_stg1_vw,new_rstrt_dt,date
ott_acnt_new_rstrt_actv_vw,acnt_sk,bigint
ott_acnt_new_rstrt_actv_vw,drvd_acnt_orig_actvtn_dt,date
ott_acnt_new_rstrt_actv_vw,drvd_acnt_orig_actvtn_tm,character varying
ott_acnt_new_rstrt_actv_vw,drvd_acnt_actvtn_dt,date
ott_acnt_new_rstrt_actv_vw,drvd_acnt_actvtn_tm,character varying
ott_acnt_new_rstrt_actv_vw,drvd_acnt_dcnct_dt,date
ott_acnt_new_rstrt_actv_vw,drvd_acnt_dcnct_tm,character varying
ott_acnt_new_rstrt_actv_vw,drvd_acnt_xncl_dt,date
ott_acnt_new_rstrt_actv_vw,drvd_acnt_xncl_tm,character varying
ott_acnt_new_rstrt_actv_vw,drvd_rll_to_pay_dt,date
ott_acnt_new_rstrt_actv_vw,drvd_rll_to_pay_tm,character varying
ott_acnt_new_rstrt_actv_vw,drvd_acnt_sts_cd,character varying
ott_acnt_new_rstrt_actv_vw,acnt_typ_cd,character varying
ott_acnt_new_rstrt_actv_vw,fr_trl_ind,boolean
ott_acnt_new_rstrt_actv_vw,pyng_ind,boolean
ott_acnt_new_rstrt_actv_vw,frmr_typ_cd,character varying
ott_acnt_new_rstrt_actv_vw,fr_pyng_ind,boolean
ott_acnt_new_rstrt_actv_vw,drvd_fr_pyng_dt,date
ott_acnt_new_rstrt_actv_vw,drvd_fr_pyng_tm,character varying
ott_acnt_new_rstrt_actv_vw,acnt_core_typ_cd,character varying
ott_acnt_new_rstrt_actv_vw,acnt_add_on_typ_cd,character varying
ott_acnt_new_rstrt_actv_vw,bgn_eff_dt,date
ott_acnt_new_rstrt_actv_vw,endg_eff_dt,date
ott_acnt_new_rstrt_actv_vw,cur_ind,boolean
ott_acnt_new_rstrt_actv_vw,crtd_by,character varying
ott_acnt_new_rstrt_actv_vw,crtd_dttm,timestamp without time zone
ott_acnt_new_rstrt_actv_vw,updtd_by,character varying
ott_acnt_new_rstrt_actv_vw,updtd_dttm,timestamp without time zone
ott_acnt_new_rstrt_actv_vw,new_actv_dt,date
ott_acnt_new_rstrt_actv_vw,new_rstrt_dt,date
ott_acnt_eqpmt_inst,acnt_eqpmt_inst_sk,bigint
ott_acnt_eqpmt_inst,eqpmt_sk,bigint
ott_acnt_eqpmt_inst,thrd_prty_cust_sk,bigint
ott_acnt_eqpmt_inst,eqpmt_prcshe_dttm,timestamp without time zone
ott_acnt_eqpmt_inst,eqpmt_rgstr_dttm,timestamp without time zone
ott_acnt_eqpmt_inst,bgn_eff_dt,date
ott_acnt_eqpmt_inst,endg_eff_dt,date
ott_acnt_eqpmt_inst,cur_ind,boolean
ott_acnt_eqpmt_inst,crtd_by,character varying
ott_acnt_eqpmt_inst,crtd_dttm,timestamp without time zone
ott_acnt_eqpmt_inst,updtd_by,character varying
ott_acnt_eqpmt_inst,updtd_dttm,timestamp without time zone
ott_txn,txn_desc,character varying
ott_cpn,tkn,character varying
ott_txn,fail_typ_cd,character varying
ott_txn_rspn_ctg,fail_typ_cd,character varying
ott_acnt_key,acnt_nk,character varying
ott_brwsr,brwsr_typ_cd,character varying
ott_media_svc_stndlon_pkg_lst,pkg_guid,character varying
ott_media_svc_stndlon_pkg_lst,pkg_nm,character varying
ott_media_svc_stndlon_pkg_lst,crtd_by,character varying
ott_media_svc_stndlon_pkg_lst,crtd_dttm,timestamp without time zone
ott_media_svc_stndlon_pkg_lst,updtd_by,character varying
ott_media_svc_stndlon_pkg_lst,updtd_dttm,timestamp without time zone
ott_invce_dtl,cpn_cd,character varying
ott_pln_offr,pln_offr_sk,bigint
ott_pln_offr,pln_sk,integer
ott_pln_offr,pln_offr_cd,character varying
ott_pln_offr,pln_offr_cd_ctg,character varying
ott_pln_offr,offr_typ,character varying
ott_pln_offr,dur_typ,character varying
ott_pln_offr,dur_lnth,integer
ott_pln_offr,dur_unt_cd,character varying
ott_pln_offr,dur_dt_tm,timestamp without time zone
ott_pln_offr,disc_amt,numeric
ott_pln_offr,disc_typ,character varying
ott_pln_offr,stair_case,character varying
ott_pln_offr,bus_rul_ind,boolean
ott_pln_offr,app_supported,character varying
ott_pln_offr,dat_src_cd,character varying
ott_pln_offr,crtd_by,character varying
ott_pln_offr,crtd_dttm,timestamp without time zone
ott_pln_offr,updtd_by,character varying
ott_pln_offr,updtd_dttm,timestamp without time zone
ott_bndl_pkg_xref,lite_guid_id,character varying
ott_bndl_pkg_xref,chld_pkg_sk,integer
ott_bndl_pkg_xref,id_nm,character varying
ott_bndl_pkg_xref,typ,character varying
ott_bndl_pkg_xref,dat_src_cd,character varying
ott_bndl_pkg_xref,crtd_by,character varying
ott_bndl_pkg_xref,crtd_dttm,timestamp without time zone
ott_bndl_pkg_xref,updtd_by,character varying
ott_bndl_pkg_xref,updtd_dttm,timestamp without time zone
bndl_invce_xref,subsn_sk,integer
bndl_invce_xref,invce_sk,integer
bndl_invce_xref,acnt_sk,integer
bndl_invce_xref,lite_guid_id,character varying
bndl_invce_xref,chld_pkg_sk,integer
bndl_invce_xref,crtd_by,character varying
bndl_invce_xref,crtd_dttm,timestamp without time zone
bndl_invce_xref,updtd_by,character varying
bndl_invce_xref,updtd_dttm,timestamp without time zone
ott_pln,dat_src_cd,character varying
ott_pln,pln_id,character varying
ott_pln,intvl_unt_cd,character varying
ott_pln,futr_pln,character varying
ott_pln,src_pln_actv_ind,boolean
ott_pln,pln_prity_nbr,integer
ott_acnt_subsn,clnt_nm,character varying
ott_acnt_subsn,pln_offr_sk,bigint
ott_enttlmnt_act,ott_enttlmnt_act_src_key,bigint
ott_acnt_dvce_imprsn,evnt_dt,date
ott_invce_dtl,invce_sk,bigint
ott_drvd_acnt_prfl,bgn_eff_dt,date
ott_txn,txn_dt,date
ott_acnt,acnt_sk,bigint
ott_cpn,cpn_sk,bigint
ott_acnt_prfl,bgn_eff_dt,date
ott_web_act,act_dt,date
ott_invce,invce_bll_dt,date
ott_acnt_sum,ss_dt,date
ott_acnt_accrl_mo,accrl_mo_end_dt,date
ott_acnt_dvce_imprsn,dvce_id,character varying
ott_acnt_dvce_imprsn,dvce_mk_nm,character varying
ott_acnt_dvce_imprsn,dvce_mdl_nm,character varying
ott_acnt_dvce_imprsn,dvce_oprtg_sys_nm,character varying
ott_acnt_dvce_imprsn,dvce_oprtg_sys_ver_nbr,character varying
ott_acnt_dvce_imprsn,dvce_pltfm_nm,character varying
ott_acnt_dvce_imprsn,dvce_pltfm_ver_nbr,character varying
ott_enttlmnt_act_hist,ott_enttlmnt_act_hist_sk,bigint
ott_enttlmnt_act_hist,enttlmnt_sk,integer
ott_enttlmnt_act_hist,acnt_sk,bigint
ott_enttlmnt_act_hist,enttlmnt_act_src_key,bigint
ott_enttlmnt_act_hist,bndl_cmbo_nm,character varying
ott_enttlmnt_act_hist,pkg_guid,character varying
ott_enttlmnt_act_hist,bndl_cmbo_id,character varying
ott_enttlmnt_act_hist,creat_dttm,timestamp without time zone
ott_enttlmnt_act_hist,suspndd_dttm,timestamp without time zone
ott_enttlmnt_act_hist,bgn_eff_dt,date
ott_enttlmnt_act_hist,endg_eff_dt,date
ott_enttlmnt_act_hist,cur_ind,integer
ott_enttlmnt_act_hist,crtd_by,character varying
ott_enttlmnt_act_hist,crtd_dttm,timestamp with time zone
ott_enttlmnt_act_hist,updtd_by,character varying
ott_enttlmnt_act_hist,updtd_dttm,timestamp with time zone
ott_dvce_usg,acnt_sk,bigint
ott_acnt_brwsr_fngr_prnts,acnt_sk,bigint
ott_invce_dtl,invce_ln_itm_end_dttm,timestamp without time zone
ott_drvd_acnt_prfl,drvd_acntng_actvtn_typ_cd,character varying
ott_drvd_acnt_prfl,drvd_tst_acnt_ind,boolean
ott_drvd_acnt_prfl,drvd_5_dlr_acnt_ind,boolean
ott_acnt_accrl_mo_summary,accrl_mo_end_dt,date
ott_acnt_accrl_mo_summary,acnt_sk,bigint
ott_acnt_accrl_mo_summary,chrg_dttm,timestamp without time zone
ott_acnt_accrl_mo_summary,chrg_dt,date
ott_acnt_accrl_mo_summary,pln_sk,integer
ott_acnt_accrl_mo_summary,pkg_sk,integer
ott_acnt_accrl_mo_summary,enttlmnt_sk,integer
ott_acnt_accrl_mo_summary,txn_typ_cd,character varying
ott_acnt_accrl_mo_summary,chrg_typ_cd,character varying
ott_acnt_accrl_mo_summary,ln_of_bus_cd,character varying
ott_acnt_accrl_mo_summary,gl_pkg_ctg_sk,integer
ott_acnt_accrl_mo_summary,chrg_rsn_cd,character varying
ott_acnt_accrl_mo_summary,invce_sk,bigint
ott_acnt_accrl_mo_summary,invce_dtl_sk,bigint
ott_acnt_accrl_mo_summary,txn_invce_sk,bigint
ott_acnt_accrl_mo_summary,svc_strt_dt,date
ott_acnt_accrl_mo_summary,svc_end_dt,date
ott_acnt_accrl_mo_summary,amt,numeric
ott_acnt_accrl_mo_summary,prtd_dy_cnt,numeric
ott_acnt_accrl_mo_summary,ernd_rev_dy_cnt,numeric
ott_acnt_accrl_mo_summary,unernd_rev_dy_cnt,numeric
ott_acnt_accrl_mo_summary,dly_prtd_amt,numeric
ott_acnt_accrl_mo_summary,ernd_amt,numeric
ott_acnt_accrl_mo_summary,unernd_amt,numeric
ott_acnt_accrl_mo_summary,rltv_fair_prc_ind,boolean
ott_acnt_accrl_mo_summary,fair_val_amt,numeric
ott_acnt_accrl_mo_summary,rltv_fair_val_amt,numeric
ott_acnt_accrl_mo_summary,rltv_ernd_amt,numeric
ott_acnt_accrl_mo_summary,rltv_unernd_amt,numeric
ott_acnt_accrl_mo_summary,grss_amt,numeric
ott_acnt_accrl_mo_summary,disc_amt,numeric
ott_acnt_accrl_mo_summary,dly_prtd_grss_amt,numeric
ott_acnt_accrl_mo_summary,dly_prtd_disc_amt,numeric
ott_acnt_accrl_mo_summary,rltv_ernd_grss_amt,numeric
ott_acnt_accrl_mo_summary,rltv_ernd_disc_amt,numeric
ott_acnt_accrl_mo_summary,rltv_unernd_grss_amt,numeric
ott_acnt_accrl_mo_summary,rltv_unernd_disc_amt,numeric
ott_acnt_accrl_mo_summary,ernd_grss_amt,numeric
ott_acnt_accrl_mo_summary,ernd_disc_amt,numeric
ott_acnt_accrl_mo_summary,unernd_grss_amt,numeric
